12.88	0.12	
12.87	0.11	
13.58	0.09999999	
13.58	0.11	
13.74	0.11	
13.58	0.11	
13.67	0.11	
13.35	0.11	
13.06	0.11	
12.95	0.11	
13.15	0.11	
12.85	0.12	
13.8	0.11	
14	0.09999999	
14.3	0.08	
13.67	0.09	
13.67	0.08	
13.63	0.08	
13.61	0.09	
13.55	0.08	
13.5	0.08	
13.43	0.09	
13.51	0.08	
13.68	0.08	
13.36	0.08	
13.46	0.08	
13.45	0.08	
13.43	0.09	
13.4	0.08	
13.4	0.08	
13.4	0.09	
13.36	0.08	
13.43	0.08	
13.6	0.08	
13.52	0.09	
13.46	0.08	
13.44	0.09	
13.42	0.08	
13.49	0.08	
13.41	0.09	
12.87	0.08	
12.88	0.09	
13.42	0.09	
12.79	0.09	
12.78	0.08	
12.78	0.09	
12.88	0.09	
12.78	0.08	
12.81	0.09	
12.81	0.08	
12.91	0.09	
13.62	0.08	
13.6	0.08	
13.39	0.08	
13.37	0.08	
13.31	0.08	
13.33	0.09	
13.13	0.08	
13.34	0.08	
13.13	0.09	
12.85	0.09	
12.84	0.08	
12.85	0.09	
12.95	0.08	
